x,t=2.00e+07s,t=3.98e+08s,t=7.77e+08s,t=1.16e+09s
8.099999999999999561e-03,0.000000000000000000e+00,-1.130966766523309914e-309,-9.021333953181022078e-295,-6.602573838137106686e-285
8.199999999999998956e-03,0.000000000000000000e+00,3.021621180626994931e-310,2.417248661199832623e-295,1.769152021644990848e-285
8.300000000000000086e-03,0.000000000000000000e+00,-8.728668812385143706e-311,-6.476970169106466963e-296,-4.740422276838026596e-286
8.399999999999999481e-03,0.000000000000000000e+00,1.934090325593527391e-311,1.735491397495166243e-296,1.270190661533432030e-286
8.500000000000000611e-03,0.000000000000000000e+00,-4.327511110610561656e-313,-4.650215011216330750e-297,-3.403461164391817066e-287
8.600000000000000006e-03,0.000000000000000000e+00,7.218556790381482805e-312,1.246015951539440812e-297,9.119534757772805160e-288
8.699999999999999400e-03,0.000000000000000000e+00,-6.761151210714173427e-312,-3.338675196167485410e-298,-2.443568772528868576e-288
8.800000000000000530e-03,0.000000000000000000e+00,2.184796823030367836e-312,8.945914417590500775e-299,6.547514215008802288e-289
8.899999999999999925e-03,0.000000000000000000e+00,-3.981756066600523864e-312,-2.397040145089762632e-299,-1.754398848017080333e-289
8.999999999999999320e-03,0.000000000000000000e+00,1.031325257446925739e-311,6.422821847982428608e-300,4.700891386959984320e-290
9.100000000000000450e-03,0.000000000000000000e+00,-6.875502309191613267e-312,-1.720982461516753530e-300,-1.259598400781945089e-290
9.199999999999999845e-03,0.000000000000000000e+00,5.683724075212400130e-312,4.611338605899173793e-301,3.375079323505851989e-291
9.299999999999999239e-03,0.000000000000000000e+00,-4.513112601632317678e-312,-1.235599106400668135e-301,-9.043486026496206075e-292
9.400000000000000369e-03,0.000000000000000000e+00,5.077251973275744893e-312,3.310763885543687868e-302,2.423191911165677216e-292
9.499999999999999764e-03,0.000000000000000000e+00,-2.256556498442417176e-312,-8.871142318733956806e-303,-6.492926148523307702e-293
9.599999999999999159e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.377063726238347245e-303,1.739814947981159667e-293
9.700000000000000289e-03,0.000000000000000000e+00,0.000000000000000000e+00,-6.371483368007838775e-304,-4.663415388546636946e-294
9.799999999999999684e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.715391718750132326e-304,1.255533237417685766e-294
9.899999999999999079e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.901095640170700627e-305,-3.587232588588141995e-295
1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.450538407442973340e-305,1.793614259394094668e-295
